Tempo_ms,Angulo_Real_graus,Alvo_graus
198152,93.5,0.0
198192,93.25,0.0
198204,93.25,0.0
198216,93.0,0.0
198228,93.0,0.0
198240,93.0,0.0
198252,92.75,0.0
198264,92.75,0.0
198276,93.0,0.0
198316,92.75,0.0
198328,92.75,0.0
198340,92.5,0.0
198352,92.5,0.0
198364,92.75,0.0
198376,92.5,0.0
198388,92.5,0.0
198400,92.5,0.0
198440,92.25,0.0
198452,92.5,0.0
198464,92.25,0.0
198476,92.25,0.0
198488,92.5,0.0
198500,92.25,0.0
198512,92.25,0.0
198524,92.25,0.0
198564,92.25,0.0
198576,92.25,0.0
198588,92.25,0.0
198600,92.25,0.0
198612,92.25,0.0
198624,92.25,0.0
198636,92.25,0.0
198648,92.0,0.0
198688,92.0,0.0
198700,92.0,0.0
198712,92.0,0.0
198724,92.0,0.0
198736,92.0,0.0
198748,92.0,0.0
198760,91.75,0.0
198772,91.75,0.0
198812,91.75,0.0
198824,91.75,0.0
198836,92.0,0.0
198848,91.75,0.0
198860,91.75,0.0
198872,92.0,0.0
198884,91.75,0.0
198896,91.75,0.0
198936,91.75,0.0
198948,91.75,0.0
198960,91.75,0.0
198972,91.75,0.0
198984,91.5,0.0
198996,91.75,0.0
199008,91.75,0.0
199020,91.5,0.0
199060,91.75,0.0
199072,91.5,0.0
199084,91.5,0.0
199096,91.5,0.0
199108,91.5,0.0
199120,91.5,0.0
199132,91.5,0.0
199144,91.25,0.0
199184,91.5,0.0
199196,91.25,0.0
199208,91.25,0.0
199220,91.25,0.0
199232,91.25,0.0
199244,91.0,0.0
199256,91.25,0.0
199268,91.0,0.0
199308,91.0,0.0
199320,91.0,0.0
199332,91.0,0.0
199344,91.0,0.0
199356,91.0,0.0
199368,90.75,0.0
199380,91.0,0.0
199392,91.0,0.0
199432,91.0,0.0
199444,91.0,0.0
199456,91.0,0.0
199468,91.0,0.0
199480,91.0,0.0
199492,91.0,0.0
199504,91.0,0.0
199516,91.0,0.0
199556,91.0,0.0
199568,91.25,0.0
199580,91.0,0.0
199592,91.0,0.0
199604,91.25,0.0
199616,91.25,0.0
199628,91.25,0.0
199640,91.25,0.0
199680,91.25,0.0
199692,91.5,0.0
199704,91.5,0.0
199716,91.5,0.0
199728,91.75,0.0
199740,91.75,0.0
199752,91.75,0.0
199764,91.75,0.0
199804,91.75,0.0
199816,92.0,0.0
199828,92.0,0.0
199840,92.0,0.0
199852,92.25,0.0
199864,92.25,0.0
199876,92.25,0.0
199888,92.25,0.0
199928,92.5,0.0
199940,92.5,0.0
199952,92.75,0.0
199964,92.5,0.0
199976,92.75,0.0
199988,92.75,0.0
200000,92.75,0.0
200012,92.75,0.0
200052,92.75,0.0
200064,92.75,0.0
200076,93.0,0.0
200088,92.75,0.0
200100,92.75,0.0
200112,92.75,0.0
200124,92.75,0.0
200136,92.75,0.0
200176,92.75,0.0
200188,92.75,0.0
200200,92.75,0.0
200212,92.75,0.0
200224,92.5,0.0
200236,92.75,0.0
200248,92.75,0.0
200260,92.5,0.0
200300,92.75,0.0
200312,92.5,0.0
200324,92.75,0.0
200336,92.75,0.0
200348,92.75,0.0
200360,92.75,0.0
200372,92.75,0.0
200384,92.75,0.0
200424,92.75,0.0
200436,92.75,0.0
200448,92.75,0.0
200460,93.0,0.0
200472,92.75,0.0
200484,92.75,0.0
200496,93.0,0.0
200508,92.75,0.0
200548,93.0,0.0
200560,93.0,0.0
200572,93.0,0.0
200584,93.0,0.0
200596,93.0,0.0
200608,93.0,0.0
200620,93.25,0.0
200632,93.25,0.0
200672,93.25,0.0
200684,93.25,0.0
200696,93.0,0.0
200708,93.25,0.0
200720,93.25,0.0
200732,93.0,0.0
200744,93.0,0.0
200756,93.25,0.0
200796,93.0,0.0
200808,93.0,0.0
200820,93.0,0.0
200832,93.0,0.0
200844,93.0,0.0
200856,93.0,0.0
200868,92.75,0.0
200880,93.0,0.0
200920,92.5,0.0
200932,92.75,0.0
200944,92.5,0.0
200956,92.5,0.0
200968,92.5,0.0
200980,92.5,0.0
200992,92.25,0.0
201004,92.5,0.0
201044,92.0,0.0
201056,92.25,0.0
201068,92.0,0.0
201080,92.0,0.0
201092,91.75,0.0
201104,91.75,0.0
201116,91.5,0.0
201128,91.5,0.0
201168,91.25,0.0
201180,91.25,0.0
201192,91.25,0.0
201204,91.0,0.0
201216,90.75,0.0
201228,90.75,0.0
201240,90.75,0.0
201252,90.5,0.0
201292,90.25,0.0
201304,90.25,0.0
201316,90.25,0.0
201328,90.25,0.0
201340,90.0,0.0
201352,90.25,0.0
201364,90.25,0.0
201376,90.0,0.0
201416,90.25,0.0
201428,90.0,0.0
201440,90.25,0.0
201452,90.25,0.0
201464,90.0,0.0
201476,90.25,0.0
201488,90.25,0.0
201500,90.25,0.0
201540,90.5,0.0
201552,90.25,0.0
201564,90.25,0.0
201576,90.5,0.0
201588,90.25,0.0
201600,90.5,0.0
201612,90.5,0.0
201624,90.25,0.0
201664,90.5,0.0
201676,90.5,0.0
201688,90.5,0.0
201700,90.5,0.0
201712,90.5,0.0
201724,90.5,0.0
201736,90.5,0.0
201748,90.5,0.0
201788,90.75,0.0
201800,90.5,0.0
201812,90.5,0.0
201824,90.75,0.0
201836,90.75,0.0
201848,90.5,0.0
201860,90.75,0.0
201872,90.75,0.0
201912,90.75,0.0
201924,90.75,0.0
201936,90.75,0.0
201948,90.75,0.0
201960,90.75,0.0
201972,90.75,0.0
201984,90.75,0.0
201996,91.0,0.0
202036,90.75,0.0
202048,90.75,0.0
202060,90.75,0.0
202072,90.75,0.0
202084,91.0,0.0
202096,90.75,0.0
202108,90.75,0.0
202120,91.0,0.0
202160,90.75,0.0
202172,91.0,0.0
202184,91.0,0.0
202196,90.75,0.0
202208,91.0,0.0
202220,91.0,0.0
202232,90.75,0.0
202244,91.0,0.0
202284,91.0,0.0
202296,91.25,0.0
202308,91.25,0.0
202320,91.0,0.0
202332,91.0,0.0
202344,91.25,0.0
202356,91.0,0.0
202368,91.25,0.0
202408,91.0,0.0
202420,91.25,0.0
202432,91.25,0.0
202444,91.0,0.0
202456,91.0,0.0
202468,91.25,0.0
202480,91.25,0.0
202492,91.25,0.0
202532,91.25,0.0
202544,91.0,0.0
202556,91.25,0.0
202568,91.0,0.0
202580,91.0,0.0
202592,91.25,0.0
202604,91.0,0.0
202616,91.0,0.0
202656,91.0,0.0
202668,91.0,0.0
202680,91.0,0.0
202692,91.0,0.0
